Time,Left Found,Left Calibrated,Left Pupil Diameter (mm),Left Pupil Pos X,Left Pupil Pos Y,Left Glint1 Pos X,Left Glint1 Pos Y,Left Glint2 Pos X,Left Glint2 Pos Y,Left Gaze Point X,Left Gaze Point Y,Right Found,Right Calibrated,Right Pupil Diameter (mm),Right Pupil Pos X,Right Pupil Pos Y,Right Glint1 Pos X,Right Glint1 Pos Y,Right Glint2 Pos X,Right Glint2 Pos Y,Right Gaze Point X,Right Gaze Point Y
4287791.765,true,true,2.739,253.096,354.363,237.109,350.599,253.593,350.709,384,824,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287824.789,true,true,2.917,253.255,354.771,237.219,350.864,253.707,350.922,384,839,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287858.261,true,true,2.594,253.178,354.986,237.237,350.902,253.826,351.061,384,841,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287891.612,true,true,2.659,253.092,355.762,237.130,350.825,253.666,350.813,383,848,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287924.862,true,true,2.610,253.041,355.114,236.978,350.653,253.524,350.617,381,849,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287958.251,true,true,3.513,253.113,355.508,237.007,350.719,253.566,350.581,380,849,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4287991.622,true,true,2.514,253.324,356.031,237.101,350.920,253.712,350.527,379,853,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288024.873,true,true,2.691,253.407,355.531,237.444,350.652,254.318,350.607,374,854,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288058.428,true,true,2.820,253.526,355.365,237.517,350.574,254.451,350.537,373,855,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288091.610,true,true,2.514,253.684,355.132,237.586,350.603,254.509,350.535,371,856,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288125.054,true,true,2.594,254.037,355.566,237.810,350.754,254.615,350.501,370,864,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288158.153,true,true,2.578,254.196,355.139,238.179,350.772,254.795,350.432,361,867,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288191.838,true,true,2.981,254.264,355.384,238.326,350.525,254.937,350.358,296,876,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288224.780,true,true,2.933,253.879,355.293,237.879,350.608,254.606,350.522,294,877,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288258.290,true,true,2.755,249.428,355.045,235.836,350.554,252.186,350.631,294,877,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288291.533,true,true,2.691,248.768,355.355,235.415,350.532,251.876,350.424,294,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288325.061,true,true,2.836,248.449,355.451,235.217,350.632,251.709,350.623,294,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288358.309,true,true,2.755,248.544,355.817,235.070,350.836,251.644,350.976,294,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288391.757,true,true,2.771,248.559,356.224,235.305,351.213,251.593,351.365,294,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288425.071,false,true,2.771,248.559,356.224,235.305,351.213,251.593,351.365,294,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288458.364,true,true,2.836,242.307,356.339,232.354,351.370,249.034,351.396,294,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288491.797,true,true,2.836,242.616,356.372,232.963,351.105,249.774,351.150,294,888,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288524.865,true,true,2.917,243.263,357.004,233.555,350.966,250.248,351.100,294,888,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288558.429,true,true,2.868,243.877,356.374,234.210,350.935,250.794,351.118,294,889,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288591.569,true,true,2.965,244.241,355.837,234.631,350.925,251.211,351.188,294,889,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288624.777,true,true,2.852,244.556,355.544,235.011,350.995,251.673,351.072,294,889,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288658.257,true,true,2.868,244.947,355.054,235.197,351.009,251.789,351.144,294,888,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288691.619,true,true,2.852,244.891,355.954,235.264,351.143,251.932,351.324,294,888,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288724.850,true,true,3.094,244.541,355.696,235.121,351.163,251.915,351.378,296,888,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288758.419,false,true,3.094,244.541,355.696,235.121,351.163,251.915,351.378,296,888,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288791.782,false,true,3.094,244.541,355.696,235.121,351.163,251.915,351.378,296,888,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288824.905,false,true,3.094,244.541,355.696,235.121,351.163,251.915,351.378,296,888,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288858.404,false,true,3.094,244.541,355.696,235.121,351.163,251.915,351.378,296,888,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288891.648,false,true,3.094,244.541,355.696,235.121,351.163,251.915,351.378,296,888,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288924.918,false,true,3.094,244.541,355.696,235.121,351.163,251.915,351.378,296,888,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288958.260,false,true,3.094,244.541,355.696,235.121,351.163,251.915,351.378,296,888,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4288991.612,true,true,3.497,236.366,357.034,230.254,353.000,247.329,353.031,486,888,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289024.769,true,true,3.126,236.983,356.338,230.820,353.019,247.803,353.028,511,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289058.306,false,true,3.126,236.983,356.338,230.820,353.019,247.803,353.028,511,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289091.638,true,true,3.255,237.569,356.615,231.504,352.559,248.457,352.927,513,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289124.928,true,true,4.560,237.853,355.993,231.641,352.584,248.896,352.778,516,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289158.352,false,true,4.560,237.853,355.993,231.641,352.584,248.896,352.778,516,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289191.628,true,true,3.658,238.419,355.554,232.413,352.601,249.182,352.823,531,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289225.043,false,true,3.658,238.419,355.554,232.413,352.601,249.182,352.823,531,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289258.448,false,true,3.658,238.419,355.554,232.413,352.601,249.182,352.823,531,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289291.772,false,true,3.658,238.419,355.554,232.413,352.601,249.182,352.823,531,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289325.045,true,true,3.625,238.458,355.662,232.437,352.604,249.271,352.883,883,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289358.133,true,true,3.352,238.451,355.590,232.340,352.645,249.156,352.822,898,885,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289391.599,true,true,3.126,238.492,356.341,232.385,352.643,249.243,352.899,902,882,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289424.806,false,true,3.126,238.492,356.341,232.385,352.643,249.243,352.899,902,882,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289458.377,true,true,3.738,238.283,355.532,232.479,352.605,249.360,352.971,909,875,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289491.774,false,true,3.738,238.283,355.532,232.479,352.605,249.360,352.971,909,875,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289524.858,true,true,3.335,238.678,355.268,232.469,352.608,249.388,352.967,914,871,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289558.220,true,true,3.851,238.741,356.578,232.549,353.306,249.591,353.026,919,862,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289591.787,true,true,3.593,239.239,356.235,233.073,353.458,250.031,353.463,919,854,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289624.836,true,true,3.803,239.920,356.765,233.591,353.529,250.922,353.660,930,835,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289658.288,true,true,4.125,240.606,356.631,234.502,353.536,251.459,353.818,952,821,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289691.503,true,true,3.497,241.022,357.356,235.263,353.575,252.041,353.657,1319,787,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289724.847,false,true,3.497,241.022,357.356,235.263,353.575,252.041,353.657,1319,787,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289758.174,true,true,3.948,242.301,355.340,236.228,353.539,253.035,353.471,1320,729,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289791.506,true,true,3.593,242.690,356.959,236.488,353.508,253.167,353.565,1320,714,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289824.841,true,true,3.545,242.741,356.281,236.527,353.542,253.617,353.866,1320,698,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289858.417,false,true,3.545,242.741,356.281,236.527,353.542,253.617,353.866,1320,698,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289891.948,false,true,3.545,242.741,356.281,236.527,353.542,253.617,353.866,1320,698,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289925.031,false,true,3.545,242.741,356.281,236.527,353.542,253.617,353.866,1320,698,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289958.404,false,true,3.545,242.741,356.281,236.527,353.542,253.617,353.866,1320,698,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4289991.761,false,true,3.545,242.741,356.281,236.527,353.542,253.617,353.866,1320,698,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4290024.804,false,true,3.545,242.741,356.281,236.527,353.542,253.617,353.866,1320,698,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4290058.403,false,true,3.545,242.741,356.281,236.527,353.542,253.617,353.866,1320,698,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4290091.599,false,true,3.545,242.741,356.281,236.527,353.542,253.617,353.866,1320,698,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4290124.828,true,true,2.949,240.280,358.676,233.997,354.800,251.007,354.763,1320,698,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4290158.411,true,true,3.996,238.544,358.836,233.021,355.021,250.074,355.052,1321,693,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4290191.759,true,true,3.352,238.233,358.070,232.502,355.489,249.448,355.294,1323,679,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4290225.030,true,true,4.125,238.177,359.543,232.505,355.502,249.472,355.384,1324,679,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4290258.285,true,true,3.916,238.319,357.821,232.545,355.466,249.897,355.306,1324,667,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4290291.587,false,true,3.916,238.319,357.821,232.545,355.466,249.897,355.306,1324,667,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4290324.821,false,true,3.916,238.319,357.821,232.545,355.466,249.897,355.306,1324,667,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4290358.215,true,true,3.319,238.835,357.749,233.214,354.922,250.150,355.021,1326,654,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4290391.571,true,true,3.625,239.152,357.738,233.375,354.807,250.325,355.034,1326,643,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4290424.832,true,true,3.996,239.106,359.084,233.519,354.666,250.495,355.008,1327,643,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
